"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"TMEM126A"	9.39449263847899e-05	0.0954717653279847	0.346	0.275	1	"5"	"TMEM126A"
"TRAM1"	9.61407252421841e-05	0.103832656851343	0.776	0.676	1	"5"	"TRAM1"
"PRDX6"	9.65340621362141e-05	-0.242044738717692	0.828	0.811	1	"5"	"PRDX6"
"NINJ2"	9.7461182632361e-05	0.113703768712986	0.263	0.2	1	"5"	"NINJ2"
"PLXNB2"	9.75881496952827e-05	0.1102960772206	0.394	0.317	1	"5"	"PLXNB2"
"PLSCR4"	9.89405000005481e-05	-0.176982947847589	0.332	0.396	1	"5"	"PLSCR4"
"HYI"	0.00010217683481035	0.0833699945631248	0.375	0.295	1	"5"	"HYI"
"MTHFD2"	0.000102430125825692	-0.189369687141818	0.208	0.275	1	"5"	"MTHFD2"
"SMS"	0.000103305474441837	0.107285890176856	0.4	0.325	1	"5"	"SMS"
"CTDSP1"	0.000105032172908057	0.0691363872988953	0.381	0.3	1	"5"	"CTDSP1"
"METTL9"	0.000106076625940948	0.10212160680806	0.606	0.516	1	"5"	"METTL9"
"SCAMP3"	0.000108496728786983	0.0813571909218324	0.263	0.197	1	"5"	"SCAMP3"
"NDUFA8"	0.000108546712966053	0.0918172982837296	0.488	0.404	1	"5"	"NDUFA8"
"PLK3"	0.000109165003218513	-0.202117562289123	0.276	0.341	1	"5"	"PLK3"
"MRPL42"	0.000110178973587641	0.0831769098948307	0.398	0.319	1	"5"	"MRPL42"
"MAP3K13"	0.000112550646084558	0.101363461692229	0.452	0.371	1	"5"	"MAP3K13"
"IER3IP1.1"	0.000113084964404818	0.107383225448879	0.581	0.497	1	"5"	"IER3IP1.1"
"FSTL3"	0.000114831954146557	-0.14282415560761	0.268	0.334	1	"5"	"FSTL3"
"CFL2"	0.00011609716964462	0.0616853689923162	0.318	0.244	1	"5"	"CFL2"
"SPSB3"	0.000118090897630084	0.0837750773583112	0.397	0.318	1	"5"	"SPSB3"
"ITGBL1"	0.000119240656499165	0.0392062406637494	0.594	0.466	1	"5"	"ITGBL1"
"EIF2S3"	0.000120987246582188	0.0816533449086034	0.567	0.475	1	"5"	"EIF2S3"
"FGFR1"	0.000121253627339433	-0.228796245405822	0.509	0.541	1	"5"	"FGFR1"
"SERP1"	0.000121765348422743	0.122854628263355	0.857	0.779	1	"5"	"SERP1"
"P4HA2"	0.000122176356227141	0.115459809165353	0.416	0.34	1	"5"	"P4HA2"
"BRK1"	0.000123178956399128	0.114273516411814	0.885	0.812	1	"5"	"BRK1"
"C11orf48"	0.000124421320094918	0.0905170408572944	0.348	0.277	1	"5"	"C11orf48"
"PPP2R1A"	0.000127609545100847	0.0872914264788733	0.6	0.495	1	"5"	"PPP2R1A"
"OCEL1"	0.00012947705894356	0.086320083840256	0.268	0.205	1	"5"	"OCEL1"
"CCNG2"	0.000130021356014483	0.065145758269273	0.274	0.204	1	"5"	"CCNG2"
"CD81"	0.000131224608882274	-0.237925187136935	0.869	0.851	1	"5"	"CD81"
"FOXO3"	0.000131659216197853	-0.274629640676294	0.584	0.605	1	"5"	"FOXO3"
"TMEM147"	0.000133168610122062	0.119507990900847	0.71	0.622	1	"5"	"TMEM147"
"TOB1"	0.000133645923328344	0.061078948119559	0.329	0.251	1	"5"	"TOB1"
"SLC2A4RG"	0.000133972945566457	0.0995897253807851	0.263	0.2	1	"5"	"SLC2A4RG"
"DDX24"	0.00013427246306805	-0.187137491787966	0.573	0.611	1	"5"	"DDX24"
"ZBED1"	0.000134608926650053	0.0662338943885385	0.312	0.239	1	"5"	"ZBED1"
"ELOF1"	0.000135159125870104	0.0875858645217769	0.446	0.37	1	"5"	"ELOF1"
"SPRY1"	0.000135649250132987	-0.364540782040745	0.548	0.598	1	"5"	"SPRY1"
"PPA2"	0.000137494037056812	0.0778068657404932	0.342	0.271	1	"5"	"PPA2"
"FBN1"	0.000141162770026227	0.047021395980303	0.85	0.72	1	"5"	"FBN1"
"FAM210B"	0.000141390857890221	0.0855895034388453	0.339	0.267	1	"5"	"FAM210B"
"MRPL37"	0.000141967583521237	0.0776674587096258	0.288	0.222	1	"5"	"MRPL37"
"RBM39"	0.000142515334172408	-0.174800196717037	0.759	0.765	1	"5"	"RBM39"
"KDM5B"	0.000142917603715793	0.104679739684952	0.268	0.205	1	"5"	"KDM5B"
"TAF11"	0.000142959336523129	0.0841032640825987	0.367	0.292	1	"5"	"TAF11"
"PGM1"	0.000144942946106366	0.0938266403500296	0.386	0.309	1	"5"	"PGM1"
"NET1"	0.000148999455783556	0.0813933631663942	0.299	0.226	1	"5"	"NET1"
"RAI14"	0.000152410455099154	0.0589675643853227	0.395	0.31	1	"5"	"RAI14"
"HTRA3"	0.000154522126270302	-0.320660468174576	0.521	0.565	1	"5"	"HTRA3"
"AZIN1"	0.000159032026613582	0.0876046155988046	0.406	0.332	1	"5"	"AZIN1"
"KXD1"	0.000159848599837599	0.0733110457228425	0.425	0.343	1	"5"	"KXD1"
"HMGN1"	0.000160590833326393	0.123818831564994	0.836	0.736	1	"5"	"HMGN1"
"MFSD10"	0.000163096490365831	0.103449454503898	0.438	0.365	1	"5"	"MFSD10"
"C21orf59"	0.000164527291536395	-0.129849023428567	0.222	0.289	1	"5"	"C21orf59"
"C10orf32"	0.000166312714680155	0.100937582433212	0.493	0.409	1	"5"	"C10orf32"
"HIF1A"	0.000167376987128136	0.0549253266725662	0.551	0.457	1	"5"	"HIF1A"
"FAM174A"	0.000168811527094609	0.0745016931921521	0.309	0.238	1	"5"	"FAM174A"
"PITPNB"	0.000169943016280777	-0.156685754068396	0.243	0.307	1	"5"	"PITPNB"
"PBX1"	0.00017013084678223	-0.199004734574342	0.402	0.457	1	"5"	"PBX1"
"CETN3"	0.000171142326162529	-0.148186565720778	0.189	0.253	1	"5"	"CETN3"
"LNPEP"	0.000172388529428949	0.0801202011553007	0.263	0.199	1	"5"	"LNPEP"
"BACE2"	0.000173907812222877	0.101790708728773	0.411	0.331	1	"5"	"BACE2"
"MTCH1"	0.000177441248322185	0.108170738040663	0.661	0.56	1	"5"	"MTCH1"
"ADSS"	0.000177795765394559	0.0819775076273334	0.306	0.238	1	"5"	"ADSS"
"CHCHD7"	0.000179073215763626	0.0880932454056087	0.268	0.204	1	"5"	"CHCHD7"
"C12orf44"	0.000183886099054719	-0.163731693805871	0.255	0.316	1	"5"	"C12orf44"
"SCP2"	0.000184346307952949	0.100953409949789	0.798	0.702	1	"5"	"SCP2"
"SPOCK1"	0.000184832790535578	0.0921307909075982	0.449	0.361	1	"5"	"SPOCK1"
"STK25"	0.000184866531610431	0.0799481297718634	0.328	0.257	1	"5"	"STK25"
"BOD1L1"	0.000184911483724973	-0.18042866517707	0.247	0.305	1	"5"	"BOD1L1"
"RTN4"	0.000185901295743706	0.119218793260966	0.95	0.9	1	"5"	"RTN4"
"TERF1"	0.000186001836390735	-0.163591854731635	0.282	0.344	1	"5"	"TERF1"
"C19orf43"	0.00018632027448622	0.11132487827688	0.876	0.786	1	"5"	"C19orf43"
"RNF13"	0.000186987179139094	-0.17048719726745	0.334	0.395	1	"5"	"RNF13"
"PSMB4"	0.000187971116902501	0.100662695460948	0.524	0.444	1	"5"	"PSMB4"
"VEGFB"	0.000189009111705973	0.0804728375985284	0.551	0.463	1	"5"	"VEGFB"
"FGFR1OP2"	0.000189492182848123	-0.188368527444372	0.306	0.363	1	"5"	"FGFR1OP2"
"ARHGEF12"	0.000191556764727342	0.0920094943916867	0.324	0.253	1	"5"	"ARHGEF12"
"KCNQ1OT1"	0.000195567274870828	-0.313125375093786	0.386	0.436	1	"5"	"KCNQ1OT1"
"TMSB4X"	0.000196320072328421	-0.161952955952015	1	1	1	"5"	"TMSB4X"
"DRAM2"	0.000196402293844273	0.0683788737151618	0.364	0.29	1	"5"	"DRAM2"
"NUDT16"	0.000201661626700559	0.0486705813853271	0.258	0.191	1	"5"	"NUDT16"
"COA5"	0.000204213509854472	0.0696559371038403	0.293	0.224	1	"5"	"COA5"
"NGFRAP1"	0.000205399362460844	0.0827497566959052	0.932	0.853	1	"5"	"NGFRAP1"
"RAD50"	0.000205521360479226	-0.152234250205041	0.213	0.275	1	"5"	"RAD50"
"SHARPIN"	0.000210090260469113	0.0942040015452092	0.37	0.298	1	"5"	"SHARPIN"
"DNPH1"	0.000212259539568662	0.105356630119816	0.507	0.43	1	"5"	"DNPH1"
"CDIPT"	0.000212574697351969	0.0825127172022819	0.45	0.368	1	"5"	"CDIPT"
"TMEM179B"	0.000215903109408049	0.0828776509847141	0.513	0.426	1	"5"	"TMEM179B"
"TMEM261"	0.000220883383708092	0.0914766863315302	0.564	0.473	1	"5"	"TMEM261"
"RNF213"	0.000222489653490487	0.0940302894838285	0.414	0.344	1	"5"	"RNF213"
"HNRNPA1L2"	0.000224097625564419	0.0971772795614342	0.337	0.269	1	"5"	"HNRNPA1L2"
"TBCA"	0.000224354896404688	0.0954841437409668	0.92	0.839	1	"5"	"TBCA"
"MRPL1"	0.0002282669851348	0.101622824362808	0.302	0.237	1	"5"	"MRPL1"
"TMEM18"	0.000229224214337517	0.0789283826353351	0.29	0.223	1	"5"	"TMEM18"
"COPE"	0.000229552131768204	0.116873798473482	0.802	0.707	1	"5"	"COPE"
"TRPS1"	0.000233197132401228	0.08971997569907	0.26	0.198	1	"5"	"TRPS1"
"RGS2"	0.000235846820169704	-0.362417720215419	0.387	0.448	1	"5"	"RGS2"
"CTSF"	0.000237262796056192	-0.204594654052517	0.487	0.533	1	"5"	"CTSF"
"PEA15"	0.000237758838005358	-0.151252098250216	0.413	0.47	1	"5"	"PEA15"
"NEDD9"	0.000238872965796309	0.0826086711024158	0.364	0.287	1	"5"	"NEDD9"
"ITGAE"	0.000239396589301951	0.070136897299053	0.306	0.239	1	"5"	"ITGAE"
"WDR1"	0.000248579876385232	0.101945429272117	0.613	0.52	1	"5"	"WDR1"
"NUDT3"	0.000256262840518095	0.0776458367191459	0.416	0.334	1	"5"	"NUDT3"
"TBCB"	0.000257705323746969	0.101564595684917	0.669	0.581	1	"5"	"TBCB"
"CCNH"	0.000258844111090459	-0.143246216435992	0.192	0.256	1	"5"	"CCNH"
"SSBP1"	0.000260233783432531	0.0911122780570797	0.765	0.66	1	"5"	"SSBP1"
"MAGT1"	0.000260289120920923	0.0805111403754623	0.337	0.266	1	"5"	"MAGT1"
"AAK1"	0.000260653779637494	0.0808670442638691	0.326	0.253	1	"5"	"AAK1"
"POP5"	0.000261221606778264	0.065978594362352	0.298	0.228	1	"5"	"POP5"
"FNTA"	0.000261570593366282	0.0923597756289297	0.441	0.365	1	"5"	"FNTA"
"BTF3L4"	0.000263800111450632	0.0839985702627432	0.542	0.444	1	"5"	"BTF3L4"
"SELENBP1"	0.000266120487988221	-0.244026373924504	0.211	0.265	1	"5"	"SELENBP1"
"A1BG"	0.000267425822665083	0.110443996447468	0.409	0.333	1	"5"	"A1BG"
"ACBD6"	0.000269485465977339	0.0859753509933746	0.296	0.23	1	"5"	"ACBD6"
"HNMT"	0.000285434322506316	0.0847746410117007	0.638	0.544	1	"5"	"HNMT"
"RHOG"	0.000293497599912192	0.0770694255280664	0.392	0.312	1	"5"	"RHOG"
"TMF1"	0.000295249938623301	-0.139280528046218	0.217	0.28	1	"5"	"TMF1"
"PRRX1"	0.000296606946455022	-0.243257621090736	0.627	0.615	1	"5"	"PRRX1"
"TSPAN31"	0.000298347545940913	0.0694713288008438	0.283	0.215	1	"5"	"TSPAN31"
"MIR4435-1HG"	0.000304870927318971	0.0249163553663376	0.614	0.504	1	"5"	"MIR4435-1HG"
"BDH2"	0.000305285448879563	-0.20672437806958	0.411	0.452	1	"5"	"BDH2"
"GSDMD"	0.000305335231018132	0.0808641889258874	0.413	0.336	1	"5"	"GSDMD"
"PTPN14"	0.000305434842375618	0.0887986638057022	0.285	0.223	1	"5"	"PTPN14"
"NTMT1"	0.000310812622780376	0.0714595545346586	0.364	0.295	1	"5"	"NTMT1"
"BTF3"	0.000314220686137169	0.0930182594744444	0.994	0.976	1	"5"	"BTF3"
"TMEM59"	0.000316077652922527	-0.168608053148859	0.926	0.893	1	"5"	"TMEM59"
"SDC2"	0.000317509516654091	-0.194670422988041	0.691	0.682	1	"5"	"SDC2"
"CAPN1"	0.000319286317734664	0.0812880525725884	0.419	0.346	1	"5"	"CAPN1"
"HLA-DRA"	0.000319591582936018	-0.0434210896363485	0.764	0.65	1	"5"	"HLA-DRA"
"NIPSNAP3A"	0.00032080847175356	0.0757925535925135	0.288	0.225	1	"5"	"NIPSNAP3A"
"ADAMTS2"	0.000321606922230903	-0.156416506320927	0.298	0.359	1	"5"	"ADAMTS2"
"KLHDC3"	0.000323393831398771	0.0882589971121228	0.356	0.288	1	"5"	"KLHDC3"
"UBB"	0.000323497464521667	0.0711936447206041	0.992	0.971	1	"5"	"UBB"
"KRR1"	0.000325351028716692	-0.15105577975736	0.208	0.267	1	"5"	"KRR1"
"PFDN1"	0.000325383363790337	0.0742586263555877	0.496	0.415	1	"5"	"PFDN1"
"FLOT1"	0.00032547691381577	0.0898993629051612	0.557	0.469	1	"5"	"FLOT1"
"SPOP"	0.000327276365427911	0.0825922421747768	0.427	0.352	1	"5"	"SPOP"
"ANKRD12"	0.000329371736300064	-0.174760958569467	0.469	0.507	1	"5"	"ANKRD12"
"CLDND1"	0.000329672746209476	-0.150974731019162	0.307	0.366	1	"5"	"CLDND1"
"SH3GLB1"	0.000337346643977589	0.0692306751357796	0.652	0.554	1	"5"	"SH3GLB1"
"RANBP1"	0.000337448514342256	0.110046576979087	0.753	0.657	1	"5"	"RANBP1"
"QDPR"	0.000337660063709203	0.0607892141243025	0.266	0.203	1	"5"	"QDPR"
"SRP19"	0.000339702139401921	-0.148703590909181	0.309	0.371	1	"5"	"SRP19"
"PLAUR"	0.000344400915766062	-0.0557985617778931	0.584	0.483	1	"5"	"PLAUR"
"POLR1D"	0.000345102375911712	0.0991169861729679	0.567	0.493	1	"5"	"POLR1D"
"SEPT9"	0.000345259283172317	0.0799068531107503	0.364	0.295	1	"5"	"SEPT9"
"WRB"	0.000349902934543461	0.0706056276286165	0.296	0.232	1	"5"	"WRB"
"TWSG1"	0.000366329014914039	0.0694610196720986	0.509	0.425	1	"5"	"TWSG1"
"XAF1"	0.000369480774445581	-0.169251810583414	0.217	0.277	1	"5"	"XAF1"
"HNRNPC"	0.000370540767044582	0.104193071925095	0.872	0.812	1	"5"	"HNRNPC"
"EIF3G"	0.000374069641209205	0.0898522800407926	0.772	0.682	1	"5"	"EIF3G"
"MRPL43"	0.000375093613051072	0.0610932684888956	0.493	0.402	1	"5"	"MRPL43"
"TNFAIP6"	0.000378937435344617	0.00532771654282016	0.457	0.368	1	"5"	"TNFAIP6"
"TMX4"	0.000386245064118765	-0.180635298145946	0.285	0.341	1	"5"	"TMX4"
"SERTAD1"	0.000392914183553235	-0.196923372405791	0.255	0.312	1	"5"	"SERTAD1"
"SMC3"	0.000393514473207421	-0.162632419544	0.302	0.361	1	"5"	"SMC3"
"MPHOSPH6"	0.000395176073645913	0.0818839775493166	0.268	0.209	1	"5"	"MPHOSPH6"
"POMP"	0.000396426055341368	0.10157470335204	0.928	0.827	1	"5"	"POMP"
"PCID2"	0.000401631322687274	-0.129283359699281	0.195	0.255	1	"5"	"PCID2"
"LSM5"	0.000404634891222871	0.107933300852452	0.657	0.567	1	"5"	"LSM5"
"MAFB"	0.000404956033913695	0.120180598045894	0.313	0.246	1	"5"	"MAFB"
"MRPS18C"	0.000408150859389799	0.0694205034932655	0.501	0.415	1	"5"	"MRPS18C"
"COX7B"	0.000408233917698012	0.101747518886167	0.88	0.792	1	"5"	"COX7B"
"ADNP"	0.000410739944240687	0.0853218175809942	0.255	0.197	1	"5"	"ADNP"
"CTSS"	0.000418637097265206	-0.160415165871761	0.22	0.281	1	"5"	"CTSS"
"APPL1"	0.000421183657446935	-0.145093136792326	0.266	0.327	1	"5"	"APPL1"
"TRAPPC2L"	0.00042537394449217	0.0599100691590714	0.531	0.438	1	"5"	"TRAPPC2L"
"PTGFRN"	0.000429230481858903	-0.204879430381625	0.35	0.402	1	"5"	"PTGFRN"
"IMPDH2"	0.00043117229512572	-0.173311763949725	0.493	0.529	1	"5"	"IMPDH2"
"CTSO"	0.000446591985787934	-0.13345241995444	0.326	0.391	1	"5"	"CTSO"
"MRPS7"	0.000452926547946878	0.0821684977169607	0.435	0.361	1	"5"	"MRPS7"
"NR3C1"	0.000454218408375402	-0.18631627485481	0.35	0.408	1	"5"	"NR3C1"
"MDH2"	0.000454537360891411	0.089393732901902	0.614	0.516	1	"5"	"MDH2"
"YAP1"	0.000457148662292029	0.0612949469086743	0.394	0.32	1	"5"	"YAP1"
"MRPS23"	0.000462264162563804	0.079391412975406	0.329	0.264	1	"5"	"MRPS23"
"CERCAM"	0.000462336485573979	0.0774048111705861	0.665	0.552	1	"5"	"CERCAM"
"SRSF11"	0.000473017139969166	-0.149124524260759	0.671	0.689	1	"5"	"SRSF11"
"PLAGL1"	0.00048049206248243	-0.185899182801198	0.233	0.29	1	"5"	"PLAGL1"
"DUSP1"	0.00048162940833151	-0.436203272407314	0.924	0.873	1	"5"	"DUSP1"
"KRTCAP2"	0.00048386105537858	0.0928702728650455	0.883	0.804	1	"5"	"KRTCAP2"
"S100A4"	0.000484661851305341	-0.203962802851528	0.885	0.868	1	"5"	"S100A4"
"XRN2"	0.000484736470181592	-0.154164489482255	0.357	0.418	1	"5"	"XRN2"
"UTRN"	0.000486909856655012	-0.149455084791303	0.261	0.321	1	"5"	"UTRN"
"ZNF32"	0.000489046174931105	0.074366232130654	0.288	0.227	1	"5"	"ZNF32"
"RBM7"	0.000489332897171724	0.0739484809627063	0.362	0.295	1	"5"	"RBM7"
"ACTN1"	0.00049114657336896	0.102020958677405	0.822	0.707	1	"5"	"ACTN1"
"TUBA1A"	0.000495265251474981	0.09980248056074	0.83	0.761	1	"5"	"TUBA1A"
"HNRNPK"	0.000496364771037506	-0.136413278806231	0.885	0.879	1	"5"	"HNRNPK"
"RSL1D1"	0.000497300433274181	-0.16745849096201	0.646	0.649	1	"5"	"RSL1D1"
"TGFB3"	0.000499112657518396	-0.182611377152688	0.288	0.346	1	"5"	"TGFB3"
"CELF2"	0.000500196470953243	-0.179673850800984	0.202	0.257	1	"5"	"CELF2"
"HERPUD1"	0.000501901259850598	-0.220877399001356	0.735	0.713	1	"5"	"HERPUD1"
"LY6E"	0.000507100411474959	0.0670615898163054	0.931	0.856	1	"5"	"LY6E"
"TUBB4B"	0.000511792943781168	-0.304731738993988	0.439	0.466	1	"5"	"TUBB4B"
"UNC50"	0.000518554899221955	-0.137419882324315	0.31	0.373	1	"5"	"UNC50"
"C8orf4"	0.000534030256165368	0.0731708602135597	0.483	0.398	1	"5"	"C8orf4"
"UBE2L6"	0.000543757594214608	0.077084396778537	0.509	0.427	1	"5"	"UBE2L6"
"PLEKHJ1"	0.000545549636102386	0.0480926619856611	0.334	0.261	1	"5"	"PLEKHJ1"
"TCEAL4"	0.000553563540987375	-0.26711940233992	0.787	0.779	1	"5"	"TCEAL4"
"ARL14EP"	0.00055783789372191	0.0623207809674396	0.266	0.205	1	"5"	"ARL14EP"
"ZNF532"	0.000571429793021265	0.043009492147526	0.263	0.2	1	"5"	"ZNF532"
"ZSWIM7"	0.000581073166961993	0.0623358634342775	0.258	0.2	1	"5"	"ZSWIM7"
"TMEM30A"	0.000585858289026448	0.081813549308501	0.532	0.447	1	"5"	"TMEM30A"
"MRPS11"	0.000592535143941895	0.0789383410759555	0.339	0.275	1	"5"	"MRPS11"
"CAMK2N1"	0.000593722435297072	0.0444704330655893	0.452	0.371	1	"5"	"CAMK2N1"
"AP2M1"	0.000595707067542092	0.122996570299991	0.813	0.744	1	"5"	"AP2M1"
"TSR2"	0.00059752323350201	0.0782398573955024	0.291	0.231	1	"5"	"TSR2"
"CHMP4A"	0.000598562654619694	0.056417503205942	0.493	0.404	1	"5"	"CHMP4A"
"AHI1"	0.00059907781043913	-0.169853668587443	0.29	0.346	1	"5"	"AHI1"
"TIMM50"	0.000599103843279841	0.0749497458178056	0.296	0.235	1	"5"	"TIMM50"
"RUNX1T1"	0.00060287973805097	0.0553067287870724	0.439	0.357	1	"5"	"RUNX1T1"
"NCBP2-AS2"	0.000604834571041053	0.0735867301255551	0.288	0.228	1	"5"	"NCBP2-AS2"
"F8A1"	0.000605414887459529	0.0663988677180593	0.258	0.201	1	"5"	"F8A1"
"ARL8B"	0.000608558984113344	0.0623928468714662	0.329	0.262	1	"5"	"ARL8B"
"KLF10"	0.000610735212213347	-0.212605775489297	0.317	0.365	1	"5"	"KLF10"
"MRFAP1L1"	0.000616049277820893	0.0785340360072827	0.29	0.228	1	"5"	"MRFAP1L1"
"NDUFAB1"	0.000625588810544262	0.0971914738751027	0.661	0.586	1	"5"	"NDUFAB1"
"XPO1"	0.000627939088746575	0.0814524317670179	0.345	0.28	1	"5"	"XPO1"
"YIPF5"	0.000643085009751895	0.0943020612938832	0.454	0.385	1	"5"	"YIPF5"
"CD46"	0.000646865470927089	0.0604576473469502	0.424	0.342	1	"5"	"CD46"
"U2SURP"	0.00066331424932636	-0.163540091377006	0.394	0.447	1	"5"	"U2SURP"
"PRRC2C"	0.000665616985425023	-0.162061366567532	0.565	0.592	1	"5"	"PRRC2C"
"NOTCH3"	0.00066864724587697	-0.210285537704011	0.31	0.366	1	"5"	"NOTCH3"
"OXA1L"	0.000672856733351929	0.0704710983649158	0.472	0.388	1	"5"	"OXA1L"
"RSPRY1"	0.000673713693878375	0.0848456841366098	0.263	0.208	1	"5"	"RSPRY1"
"SREK1"	0.00067614064779237	-0.161531775115671	0.397	0.448	1	"5"	"SREK1"
"WDR45B"	0.000691647617149721	0.0887086830871519	0.342	0.28	1	"5"	"WDR45B"
"RAB18"	0.000692834166009801	0.0973257693770235	0.551	0.478	1	"5"	"RAB18"
"ANG"	0.000713612008771909	0.0271386430900645	0.346	0.269	1	"5"	"ANG"
"CCZ1"	0.000719380516501692	0.0746972141913183	0.405	0.332	1	"5"	"CCZ1"
"MED31"	0.000722180440990382	0.0743396084307266	0.283	0.222	1	"5"	"MED31"
"CHPF"	0.000722940944566522	0.0419769950155455	0.71	0.594	1	"5"	"CHPF"
"CCNC"	0.000725183542016005	0.054558623926847	0.288	0.224	1	"5"	"CCNC"
"RORA"	0.000733243399185735	-0.248969045473124	0.365	0.402	1	"5"	"RORA"
"SRP14"	0.0007476692029261	0.0632248130884778	0.997	0.987	1	"5"	"SRP14"
"PRKRA"	0.00075479041651962	0.0641738243953978	0.408	0.331	1	"5"	"PRKRA"
"WDR18"	0.000756406833386937	0.05786282698371	0.255	0.197	1	"5"	"WDR18"
"TMEM205"	0.000758723321333135	0.0540932200590958	0.504	0.428	1	"5"	"TMEM205"
"RNF144A"	0.000759290000306491	0.0511779523736333	0.265	0.203	1	"5"	"RNF144A"
"ATP6AP1"	0.000770058343906127	0.0638653238806602	0.512	0.428	1	"5"	"ATP6AP1"
"DNAJC4"	0.000770553122947037	0.0852885752834667	0.405	0.334	1	"5"	"DNAJC4"
"TCF25"	0.000779220373774897	0.0836558715260514	0.759	0.666	1	"5"	"TCF25"
"ZBTB16"	0.000785776076173862	-0.234132684805137	0.276	0.32	1	"5"	"ZBTB16"
"C1D"	0.000786983824816298	0.082069698103783	0.46	0.386	1	"5"	"C1D"
"SLC40A1"	0.000798207865338165	0.0417270295471973	0.323	0.251	1	"5"	"SLC40A1"
"LEPROT"	0.000801630094723453	0.107862605446968	0.822	0.738	1	"5"	"LEPROT"
"WDR45"	0.000802597481644361	0.0759553931016463	0.48	0.404	1	"5"	"WDR45"
"ILF3"	0.000814154600421513	-0.147289915692219	0.324	0.378	1	"5"	"ILF3"
"PPIH"	0.000817949250548891	0.0686494813898877	0.26	0.202	1	"5"	"PPIH"
"GSPT1"	0.000837061316815675	-0.155988135090318	0.274	0.327	1	"5"	"GSPT1"
"PSMA3"	0.000843942957598212	-0.167278101131674	0.534	0.557	1	"5"	"PSMA3"
"PSMD8"	0.000847359153866146	0.0962826699522144	0.718	0.632	1	"5"	"PSMD8"
"DST"	0.000848212166757165	-0.198095565105392	0.487	0.517	1	"5"	"DST"
"MRPL54"	0.000850077372463345	0.0675621409266604	0.479	0.403	1	"5"	"MRPL54"
"PIN4"	0.000853119418797665	0.0852588486126143	0.55	0.468	1	"5"	"PIN4"
"NDUFA4L2"	0.000859886513521635	0.0256639306634601	0.323	0.249	1	"5"	"NDUFA4L2"
"C17orf89"	0.000862020923887149	0.0720958151416076	0.575	0.491	1	"5"	"C17orf89"
"ANKH"	0.000863908748034088	0.0480804966766321	0.539	0.445	1	"5"	"ANKH"
"DCTD"	0.000873423604513602	0.0828220480590518	0.409	0.344	1	"5"	"DCTD"
"SMIM20"	0.000879225320426595	0.0767195493343737	0.416	0.342	1	"5"	"SMIM20"
"KANK2"	0.000888503093534858	0.0943959953470745	0.479	0.395	1	"5"	"KANK2"
"SORBS3"	0.000895283211350697	0.0872624462760863	0.417	0.353	1	"5"	"SORBS3"
"GAA"	0.000905588527477177	0.0615118506541639	0.309	0.247	1	"5"	"GAA"
"BCAS2"	0.000920114500594081	-0.159173847816112	0.323	0.371	1	"5"	"BCAS2"
"ZCRB1"	0.000921304239601313	0.0646827402738676	0.6	0.51	1	"5"	"ZCRB1"
"NBEAL1"	0.000924186803913726	0.0536753661417291	0.962	0.911	1	"5"	"NBEAL1"
"MRPL40"	0.00092936460425946	0.0672555912574035	0.48	0.398	1	"5"	"MRPL40"
"RDH14"	0.000932289842544128	-0.142694358341351	0.228	0.283	1	"5"	"RDH14"
"CPD"	0.000937980386904096	0.078108559290522	0.261	0.204	1	"5"	"CPD"
"SRRM2"	0.000942387547713971	0.0713367458930507	0.756	0.668	1	"5"	"SRRM2"
"LAPTM4B"	0.000950205013732119	0.0605869589272686	0.269	0.21	1	"5"	"LAPTM4B"
"EMC10"	0.000950428082415376	0.0698288129216924	0.524	0.432	1	"5"	"EMC10"
"SDHA"	0.000973938771129481	-0.1533250991138	0.265	0.317	1	"5"	"SDHA"
"TNFRSF1A"	0.000979917199223609	-0.170125744532945	0.639	0.646	1	"5"	"TNFRSF1A"
"PSMD7"	0.000992928256574189	0.0700276301521993	0.504	0.421	1	"5"	"PSMD7"
"SPAG16"	0.000996171505970708	0.0570167657938858	0.329	0.266	1	"5"	"SPAG16"
"FAP"	0.00100891970877749	0.0693841670307704	0.748	0.637	1	"5"	"FAP"
"DDX18"	0.0010127859669963	-0.173834315520158	0.562	0.583	1	"5"	"DDX18"
"COPA"	0.00101685942903613	0.081805029793939	0.499	0.426	1	"5"	"COPA"
"BAZ1B"	0.00101896212026738	-0.1324575439149	0.211	0.269	1	"5"	"BAZ1B"
"COX16"	0.00103812556372817	0.109553472924434	0.671	0.587	1	"5"	"COX16"
"CTDNEP1"	0.00104689289265946	0.0710291924202106	0.405	0.338	1	"5"	"CTDNEP1"
"LARS"	0.00105012220696493	-0.13192067805606	0.228	0.284	1	"5"	"LARS"
"TPST1"	0.00106496534100301	0.0950423591814868	0.408	0.341	1	"5"	"TPST1"
"DIMT1"	0.00106691301110132	-0.124373946237735	0.195	0.25	1	"5"	"DIMT1"
"RPF2"	0.00108972034505677	-0.136390808267059	0.252	0.308	1	"5"	"RPF2"
"CBFB"	0.00109611304658062	0.0655136650387799	0.302	0.243	1	"5"	"CBFB"
"IL13RA1"	0.00111200169332072	0.0772770245302568	0.348	0.285	1	"5"	"IL13RA1"
"FBXL15"	0.00111398508789115	0.0574914976442776	0.28	0.22	1	"5"	"FBXL15"
"TGIF1"	0.00111492200079368	0.0488349602483727	0.57	0.479	1	"5"	"TGIF1"
